Goodbye  you will be missed.  Enjoy your life of being subjected to playing DVDs.  ,sadness,,
"I think im scared of what the future holds, I was wishing for some things, and now im used to those #drake",fear,,
A woman worth some is certainly worth some #effort,anger,,
There's a mysterious ticking noise somewhere by my bed.  not the  puppet pals kind. #scared,fear,,
When Harris teeter doesn't have triple stack Oreos. ,anger,,
Omg my phone is being sooo slow hat everyone decides to send me hella texts and i just set it down because i dont wanna THROW it! ,anger,,
"i near, what will u do, go ahead shed those tears ,U. will feel better once u see it is alright for a good man too cry...",sadness,,
People talk about me like if they even know my story ,sadness,,
Grading...If I give a take home quiz over break I am obviously gonna collect it and grade it! ,sadness,,
I don't like sharing my feelings Im scared you'll run if I admit something. ,fear,,
Joe Rogan is back at it Factor,fear,,
I remember the first time I seen that Blue Waffle pic... ,disgust,,
Why the fuck am I watching Oireachtas Report? ,anger,,
"got on twitter, saw it was snowing. got outside yea, it's pouring down rain. ",sadness,,
First away game at Parrot Academy today!! wish our V. Boys and Girls luck if you see them in today :) #letsgocanes,fear,,
"i need a vacation, junk food ,retail therapy, a biiiig hug , a bottle and a blunttt. ",sadness,,
the heartstopping moment where you think you've pulled out your headphones in the silent library. ,fear,,
Ew- why is my dad's yard worker being such a creep ! ,disgust,,
i needa change all my TI backgrounds..sigh...lol,sadness,,
What happened to originality? Everybody is following the same trend. Nobody wants to step out of the box. is a #bitch!,fear,,
The Way Rage Passed Throu Me Today! Had 2 Cuss Off The Asian Men In The Hair Shop. ,anger,,
Driving my family 2 any where is no fun ! !,fear,,
5 minutes till pizza express pizza is cooked ,fear,,
Have control over your anger OR it will control you. #Character #MyLife #SelfControl,anger,,
 the shit out of every racist person on earth. They  me.,disgust,,
Today the woman who has looked after my daughter so I could write my book is leaving. She is more than a nanny. ,sadness,,
"Am angry, frustrated, upset as fuck right now I needs hit something ",anger,,
"This little girl's death in Canton, GA just broke up my Christmas bubble a little. There really are monsters in this world. ",sadness,,
Feel like the biggest asshole in the world right now. Prolly gunns kill myself noe #inlove,sadness,,
Les meilleurs Rick Roll restent à venir ! ,fear,,
What the hell.  Why is mealhall playing Small Town...?!  I hate that song.  So much.  ,anger,,
Day 2 of my brother's stay in emergency.  #whatstheanswer #pleasadmithim,fear,,
"Sometimes I cry , no one knows how hard it is to have your best friend in another flipping country ",sadness,,
Lieing about your mum being dead is as low as you can get. #lieingfucker,disgust,,
Found my first gray hair today.  ,sadness,,
Id Love To Punch You In The Face ,anger,,
"Walking in the dark, stepping on something paper + instantly realizing I just stepped on my Gaga poster.  ",sadness,,
"If I said I nothing, I'd be a lying. I'm deathly afraid of grown, straight men with uncomfortably high voices. #WhyDoYouSoundLikeThat",fear,,
"Brother: your in your riding clothes like, everyday. Literally. Me: yes..? Brother: you ride those horses EVERYDAY?! ...DO YOU WORK?! ",anger,,
end of life symptoms/not eating sleeping alot/is Ma's life ending?       ,fear,,
"my humble prediction 1252-1260 all day...  hope I'm wrong either way, trade the range!",fear,,
Spent half of my money at the mall today ,sadness,,
"&quot;He passed Away and i Didnt Cry, Cuz My wouldn't let me feel for a STRANGER&quot; --2pac",anger,,
Why won't my  make the cute tweet sound when I get tweets?! It is set to tweet mode! ,anger,,
Eventually I will get tired of running ... ,fear,,
We nah  ah  nah ah #nobody &#xA;We nah #talk from #nobody &#xA;No bowy nah badda Dan weeeee &#xA;#suckyuhmummapussyhole,fear,,
Ugh the rain has ruined my toms nooooooo ,sadness,,
At least I hope so. My visa is still under assessment ,sadness,,
Fuck this bs wait. Now I'm pissed off. ,anger,,
my heart just broke a little when i remembered all my coffee cups are in my office. no coffee this morning. ,sadness,,
"I can't leave for lunch for another hour, and all I'm doing is searching for pix of Todd Haley yelling to sigh over. #withyelling",sadness,,
He don't love me.like he.love his IPhone. ,sadness,,
" is short, live it.  is rare, grab it. is bad, dump it. #Fear is awful, face it. #Memories are sweet, cherish it.",anger,,
"If we deny  that is given to us,if we refuse to give love because we #pain or loss,then our lives will be empty,our loss greater.",fear,,
"Krallice's new album is awesome, why was I such a fool to pass this up earlier this year.  ",disgust,,
saw  on the tv stand. they smelled like a combination of and #shame. if that b*tch thinks i'm wearing them...,fear,,
I lost my  pin today..... ,sadness,,
"Life is a game, the chips fall where they may but most times they don't fall where you want them ",fear,,
YOU DIRTY LITTLE RASCAL. GO BACK TO YOUR SHIT HOLE HOME AND DONT EVER TOUCH MY GOALIE.   ,anger,,
"My newer, slightly-preferred non-Starbucks coffee shop in WestCo closed. ",sadness,,
I hate waking up in the morning and my babes not there next to me :( ,sadness,,
Jaguars had like 4 monday night football games ,disgust,,
today was national kiss day... and my boyfriend wasnt here... :( ,sadness,,
"So I deleted the angry birds app on my phone because I didn't know how to.play :,( ",sadness,,
I don't know why but i really just want to kick the shit of you. ,anger,,
And here come the tears...  I wish my life was a chick flick. ,sadness,,
That awkward moment when a fat guy cockblocks you away from a hot guy. #shuttleride,sadness,,
Got my script for the play!! Kinda sad w/ my talking amount ,sadness,,
"pissed the fuck off, aboutta just go to the gym to take my out",anger,,
I almost feel sry for people who allow their futures be as empty as their minds. ,sadness,,
Omg secretary Jun's jealous! He slammed the table! ,anger,,
If cute guys think I'm attractive then why don't I think I'm attractive? ,sadness,,
Life is just an  Can't believe I'm heading home. I will miss my friends. ,sadness,,
last month I bought tickets to the zoo and now I can't afford the train fare to get there   :( ,sadness,,
Alot of guy make their girls feel insecure &amp; less of themselves so they could feel more of themselves    ,anger,,
Why do u continue to speak to Jepthe and u no longer speak to me ???? ,sadness,,
"My throat's still in pain. Darn, it seriously destroyed my plans for the weekend. #life",sadness,,
"&quot;not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",fear,,
So I was at work and I was emptying the trash in the women's bathroom. Why did I find a tube of Vagisil on the floor??? ,disgust,,
What the fuck is wrong with you people?!! ,disgust,,
Adam: I was afraid -Gen. 3:10 ~ Abram: Do not be afraid -Gen. 15:1 ~ Sarah: she was afraid-Gen. 18:15 ~ Jacob:I was afraid -Gen. 31:31 ,fear,,
Me siento mal porque mi chino amigo decidio cerrar sus puertas en este dia feriado y no puedo ir a comprar cosas a un lugar cerca ,sadness,,
F YOU  Seriously almost got me in a major car accident!!! Your lucky I'm a good driver!!!! ,anger,,
I would go shopping tonight but I don't have any money to shop with #brokecollegestudent,sadness,,
"ugh I can't leave twitter. but but, need tooo -.- ",sadness,,
Walking down the street and my knee just gave out on me. When I fell it looked like haha,sadness,,
Aww I just saw a commercial for the Hallmark recording stories. A troop got a Charlie Brown one from his son and wife;( ,sadness,,
Grease burns hurt like a mother ,sadness,,
i wish i had time to work out during the week ,sadness,,
la fama es solo apariencia en la farandula hay mucha  suelta que termina siendo inspiracion para muchas jovencitas ,sadness,,
"Look me in my eyes, please don't be scared of me, I remember you, this feeling isn't you, so please don't be scared of me. ",fear,,
I miss everyone I used to be close with :(( I want those friendships back #comebackplease,sadness,,
"not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",fear,,
WHAT THE FUCKING FUCK SERIOUSLY???????? How do I ALWAYS miss when Pierce the Veil comes here??!?!?! ,sadness,,
I hate it when I catch a wiff of someone elses fart.....,anger,,
Computer over heating. I'm scare it's going to die soon! :(,sadness,,
Got completely soaked walking to the caf... Now I'm uncomfortable. ,sadness,,
She don't trust me and I don't trust her..smh ,sadness,,
I get to the bar and i forgot my cash and wallet..AGAIN...  #35centwings #boom..went home got it went back,anger,,
Ooo the way I can feel the creeping up my body... Ooo... I guess I made my bed now I gotta lay in it (N) #Peak,anger,,
Looking at second grade math and then   Looking at my math. I miss the easy days ,sadness,,
can't feel the Christmas spirit yet ;(( ,sadness,,
"Although we speak in different languages, we are all pretty familiar with what is; #young and #dangerous",anger,,
my chicken came out mostly good... But there was red on part of (down near the bone) no one ate it... But still... It makes me sad,sadness,,
"I just want to sleep, I'm in a bad mood right now. #Sadness",anger,,
Only my parents could make pedophile jokes during Willy Wonka #jesusjuice #butthurt,sadness,,
Falling out of cars in your new jeans and getting mud all over them right before going to a party is NOT cool. :( ,sadness,,
"Sometimes I prefer not to talk about it...I'm not a liar or a fraud, sometimes people make me feel afraid to say everything. &amp; #truth",fear,,
Westminster soccer coach wants to meet with me AND I'm supposed to let him know if/when I'm playing indoor.  ,anger,,
That moment when you and that one person have nothinq to talk about but you still want to be textinq him ,sadness,,
Le mec à côté de moi dans le tgv lis Nietzsche et il essaye d'engager la conversation #JePasseEnModeHermite,fear,,
My Spanish teacher just farted &amp; tried to play it off smh hahaha ,disgust,,
I saw a childhood boyfriend yesterday ,disgust,,
"The  will be  into   and it will keep on saying, Is there any  A muslim hell fire.",fear,,
They don't get Fox here anymore so no Packers/ Lions tomorrow. #latenightdigitalantennaboostershopping,sadness,,
So do we stay friends forever? ,fear,,
"is how I'm feeling while watching two below-average, scrambling QB's play some of the worst football imaginable. #WhereDaProsAt?",disgust,,
"Goodbye, Farewell, So Long.... ",fear,,
"not afraid of tomorrow, for I have seen yesterday and I lived today #less”",fear,,
I'm making Tia watch a Serbian film....HAAAAA   #cocks #lol #goodluck #top100lies : &quot;A Serbian Film is a family movie&quot;,disgust,,
Who knows bout the feeling when ur thinking bout sumfing u wanna eat all day and wen u get home sum1 has fuckinf eat it. ,anger,,
At wssu looking at this sorry ass excuse for a volleyball game LOL smh ,disgust,,
Maryland wins 4-0 over ODU - will face Carolina in NCAA Final on Sunday - they played a tremendous game - The Turtle! #Maryland,fear,,
My upstairs neighbors must be really really sad... They are absolutely blaring Joni Mitchell's Blue... #overshare,sadness,,
" is an  that one’s #penis will withdraw into ones abdomen, seen only in Malaya and other regions of southern #Asia.&#xA;.",fear,,
Why is my  black shatter SO thick I can't even use it properly? ,anger,,
Just got an event invite for the last thirsty thursday at Annies till it reopens next year.. ,sadness,,
if your heart is filled with faith then you cant let go an let #God deal with it!,fear,,
How do you have a 300 dollar weave and still look terrible!?! ,sadness,,
"Shaking that fucking bell isn't gonna make me give you money, its gonna make me punch you in the face. ",anger,,
"some  ians want to replace a military dictatorship with a civilian one, to avoid elections at any cost. ",fear,,
"So annoyed, you said you'll make more effort? Did I see effort today? No ",anger,,
Real shit.. IDGAF what the policy is I dont want any fuxkin discount or any FUXKIN DEAL!!! I waited in line I wanted my fuckn Coffee ,anger,,
What fucking basketball team doesn't have a number 24.. Settling for 22.. #kobe,sadness,,
i still remember when i first met salma.. she thought i was a mean lemon :( ...laneisha did too.. ,sadness,,
Chuck just filmed their final episode. :( ,sadness,,
A Classic its up there with All Quiet OTWF! Books of this quality inspired M Foot's &quot;Military Intelligence a Contradiction in Terms&quot;,fear,,
"How a rubbish bin is reffered to as a piece of 'art' and wins £25,000 is beyond me. It's NOT art. ",anger,,
Don't let grab your tongue nor let it confine  your #heart #life is too short to live an #mundane #existence ~milla,fear,,
Watching the last  episode.I cried and I'm still crying :'( why is every end so sad?? ,sadness,,
This...this Is what I fucking hate... I just wish I could read your mind.. ,sadness,,
"Isaiah 54:14 “I am far from oppression, and fear does not come near me.”   #promise",fear,,
"Just got home from my first duty at al-sad PEC...wawa mga baby kapag extract ng blood,di q ata kakayanin. ",sadness,,
" in the morning,  in the evening. It's been a good day.",fear,,
They started construction on the lot next to our house. #putsacrampinmystyle,sadness,,
That feel when you're in love with a girl who lives a thousand miles away. #women,sadness,,
water level rising near my home  #Flooding,fear,,
Je ferais bien mon shopping coiffure pour le prochain Grand Webze mais y a rien qui me branche. Surtout pas Sylvie Tellier en tout cas ,fear,,
Last day off until five days straight of work. ,sadness,,
andd here we go. week 16. final week.  ,sadness,,
This is pure bs! America go rot in Hell! You guys suck! Suck!!!!! Fcuk you. #mad #pissed,anger,,
   Infiltration in our lives. The illusion of so we accept their political Solutions. #Tyranny,fear,,
&quot;The Cloud&quot; just asked me lotza personal questions re: myself. Been avoiding upgrades awhile due 2this  #CylonTakeover #fb,fear,,
 is when my Bff moved to another country.. ... I cried till i couldn't cry anymore,sadness,,
Is There a life after Death?! make me angry and find out !   #hulk,anger,,
It takes giving up something you really want to make others happy  #imadetherightdecision,sadness,,
Not having a car on campus is preventing me from going to Taco Bell right now. ,sadness,,
"They should make a 24hours a day Reese Witherspoon channel, I wouldn't change the channel #3amtweets",fear,,
My car is being totaled. Thank you fool who smashed it. #sorrypenny,anger,,
"Don't believe the lies look me In the eyes, please don't be scared of me ",fear,,
I realized I'm pretty much done learning Calculus... ,sadness,,
I wake up after getting only a couple hours of sleep and there is NO COFFEE and i have no idea how to make more.... ,sadness,,
"Not only I ripped his heart out, I ripped his soul out too! #neverforgiven",sadness,,
feeling big hatred to boys younger than me right now #dweebs,anger,,
When you're sitting in class and your ipod plays a theme song of a ride from Disneyland ,sadness,,
Walmart is handing out free five hour energy drinks  #waytogoamerica,disgust,,
"Les mecs à la sortie du metro 4 à gdn, et qui attendent que tu passes pour degainer leur toupie lumineuse  ",fear,,
Those nights when all you want to do is cuddle up next to someone and then you realize you're single. ,sadness,,
Reached for another pizza roll...and there were no more left. ,sadness,,
"I remember this feeling I remember me it for 6 years straight , now a year later it back ",disgust,,
"It was bull shit, it was all a fucking joke. And when I think of you I hope you fucking choke.   ",anger,,
" by ending his candidacy today, has robbed America of a great potential TV moment: Trump yelling at him, &quot;You're fired!&quot; #GOP",sadness,,
"Don't get the impression that you arouse my anger. You see, one can only be angry with those he respects. ~Richard M. Nixon ",anger,,
No car and years of over protective parents have caused me to become severely socially handicapped as a young adult. ,sadness,,
Why is it so easy to like someone &amp; so difficult to tell em about it? ,fear,,
yo i really cant stop laughing lol i never had micro's before those shits are to me i like my edges too much to get those braids,disgust,,
My office smells like wet dog. ,sadness,,
"i have this old acne scar on my neck, all my coworkers think it's a hickey, i just say 'no, it was a zit' ",sadness,,
"I don't get in bad moods often, but when I do you better watch out.  #tempermentalspmetimes ",anger,,
The awkward moment you get ditched on your anniversary night out. ,anger,,
"(Contd 4m prev tweet) I hv nthng agnst  in fact am his fan, bt tat doesn't justify ppl ignoring  ",sadness,,
Coughing has become somewhat of a workout on my abs. Every time I cough now they hurt. ,sadness,,
My sippin and thuggin level is off the charts right now. Patrons at dawns are whispering about me. #nohope,fear,,
Neighbour threw a party last night and kept me up until 3am. #soTired,anger,,
If my tears hold value I will drop one for every single thing he showed Us... ,fear,,
Born To Die???? There are so many beautiful things to live!& how to waste life is trending on twitter u.u ,sadness,,
is it wrong to one minute feel an  and the next be dancing around the kitchen to #davidkitt #smallmoments,sadness,,
"&quot;Man's does not bring about the righteous #LIFE that God desires..be quick to listen, slow to speak..slow 2Bcome #angry.&quot; Jmz 1:19,20",anger,,
 when people tell me to relax! Bitch I'm already relaxed say it one more time and I'll frigin knock you out! #smh,anger,,
LT from the skins game yesterday,anger,,
"i DONT want to be one of the people God denys when its judgement day , that's my !",fear,,
Depressing end to the day :( ,sadness,,
women Ooo...Imagine ur Female artiste decide to giv u blowJob inside studio...u nor fit ask for session money again na..Choiii,fear,,
Emory makes a nigga wanna commit mass murder sometimes ,sadness,,
Aww darn I don't tink there's any creamer left! ,sadness,,
Comer en el burguer y encontrarte una panda de canis de 12 años hablando de sexo... A donde vamos a llegar ,sadness,,
"Every girl is the fuckin same , I swear . These hoes out here given it away like it's nothin , have some more respect for yourself ",disgust,,
After many tweets Lindsay Lohan still doesn't follow me on Twitter........ What a stupid bitch. ,anger,,
"Niggas is bitch everytime you see me you walking with your head down , cmon son i dont want you to me .",fear,,
being single for the rest of my life and never being able to start a family to share my success and accomplishment with :(,fear,,
"Dear BlackBerry App World, WHY is it that every single time I open you... YOU FREEZE MY BLACKBERRY???!!!  #ouff #wonder",sadness,,
at what age does one gain this concept known as common sense?  ,fear,,
"Me: I want two horses. Bud: Well that's good, we can get them with the money that's growing from the ground. SARCASM IS NOT REQUIRED! ",anger,,
Just made the finished the last power point for the semester for Progressive Caucus.  ,sadness,,
"Up at 6:00am yesterday, 7:30 today, it would be great if I could sleep in until at least 10:00. #sotired #needsleep",sadness,,
Every liquor store is closed!! ,sadness,,
I need a Taylor Lautner fan friend. I dont have hardly no one who I can talk about how beautiful he is with. lol!,sadness,,
Strictly avoid frightening ideas ,fear,,
Once Upon A Time kindof made me want to die. #graham,sadness,,
Sorry kiddies no service today due to Mechanic issues  .. Stay tuned for updates ,sadness,,
"i know Ry hurt me.. but it's sinking in now, and i honestly miss him more than ever ",sadness,,
monster is not half as good as death note ,sadness,,
"&quot;That depressing moment when you start talking to someone really attractive, but they can't keep a conversation going.&quot; #sigh",sadness,,
is momentary madness. -Horace,anger,,
Time to put up Grandma's Christmas tree. Just wish my Grandpa could be home to enjoy it too. ,sadness,,
Fuck my upstairs neighbors. My only wish this holiday season is that they suffocate to death. They are awful human beings. ,anger,,
HOW DO I LOG OFF YOU'RE ACCOUNT ON MY PHONE!!!!!!!! ,anger,,
Rolling me up a nice lil ol lil wake and bake lol ,sadness,,
Woke up to an open closet door...& #monsters D:,fear,,
I feel like crying now like i wish u knew how i felt rite now ,sadness,,
   Infiltration in our lives. The illusion of so we accept their political Solutions. #Tyranny,fear,,
The of your toes about to get chopped off when you see the cutting knife slip off the bench.,fear,,
I suck at words with friends ,sadness,,
Whaaat? No new  episode this Thursday? That's the second week in a row. ,sadness,,
What did the cat use to cut his lawn? A lawn meower!   ,sadness,,
There's a few people I just want to punch in their fucking faces.  ,anger,,
Good news:  leak is not the dishwasher.  Bad news: probably a pipe that will require drywall removal to attack.  ,sadness,,
"The rest of my family leaves to go to florida today, and I'm stuck in the snow writing exams ",sadness,,
SERIOUSLY HOW DO I KEEP FORGETTING TO TWEET?! IT'S NOT A HARD TASK TO DO! MOTHER OF GOD!  #GODDAMN,anger,,
Me hungry and mi too lazy fi go downstairs fi food! ,sadness,,
I dnt open up a lot to my partner as much as I should..is letting my guard down &amp; yu not gaf &amp; hurt me reason why I dnt get attatched,fear,,
"I have a slight irrational of disappearing or going into a fugue state somewhere. #GCcal, #Twitter &amp; now #Foursquare help me w/that.",fear,,
You know its bad when you know to dude you leave in a heart beat for a stripper only if she gave him a chance ,sadness,,
"&quot;A leader is a coach, not a judge.&quot;  #lean #systemsthinking #development #HR",fear,,
Rained all night long. Feeling for people in places like Diepsloot with no drains where it can make life miserable. ,sadness,,
He really just likes hearing himself talk -.- ,anger,,
 Stop Trying To  &amp;  On  |  On Zazzle.com | This Is An Outrage &amp; Pure ,disgust,,
Netflix won't work...now i can't catch up on my Grey's Anatomy? ,sadness,,
Getting happy when you see you I've a mention but it's just spam. ,sadness,,
just texted a higher-ranking officer than I and asked if it would be okay for me to replace him...   ,fear,,
So my acquaintance just announced hes gunna take a shit tomorrow lol,disgust,,
I'm scared to love because I'm scared you'll leave ,fear,,
"Perfect for expressing  limits you to 140 chars. on the other hand, think twice before sending. There's no pause button!",anger,,
"Hay disappointed, dnah maplay yung episode ng hyy nung nov 18, hay. Wala din ako mahanap nah link. :(",sadness,,
I hate seeing homeless people :( ,sadness,,
 #Pain #Fear #Regrets - leave it all behind &amp; enjoy life InshAllah!,sadness,,
  #Regrets - leave it all behind &amp; enjoy life InshAllah!,fear,,
I am so terribly incredibly disgustingly disgusted beyond belief. Don't ask why. You're just wasting 140 characters.  #gross,disgust,,
There are 10 books on the shelf and someone decides to request mine :/ typical.    ,anger,,
"Fake people, fake friends, now even a fake christmas tree. ",sadness,,
that moment when fresh cooked cookies come out the over and they just start to harden ,disgust,,
Sumtimes d fear of being jobless after school gives me the creeps!     of an undergraduate,fear,,
Dont believe the lies Look me in my eyes Please dont be scared of me& remember you this feeling isnt new..   dnt ,fear,,
I didn't see a single flag at half mass yesterday. ,sadness,,
Hate snakes so much can't even watch them on tv ,fear,,
I need 1200 more words but my brain is just making bird noises.  ,sadness,,
kburk's room never fails to smell like shit. ,disgust,,
My blackberry has died call or message me if you need to get hold of me!,sadness,,
is the weapon of choice that #Satan uses against the saints of the Most High.Fear #GOD &amp; you won't have the fear of the world✡Prov.2:5,fear,,
"i should clarify: we're winning the *game* of terror, not the war on it. america terrorizes like fucking no one does. still, plenty to ",fear,,
huhuhu i wanna watch the united cube concert ,sadness,,
That is so sick... What kinda girl pierces her vagina??? ,disgust,,
It just breaks my heart seeing tiny animals dead.. Found one of Sophie's hamsters dead today.. ,sadness,,
Sometimes when I am  I have the right 2 be angry. But that doesn't give me the right 2 be cruel.~The Only Way Is Up ,anger,,
Its funny how we take a day a year to dress up in costumes and celebrate ,fear,,
the sounds my dad makes while he looks at my report card... ,sadness,,
I want to watch more Dexter! :( Showtime only has Episode 1 (season 6) up. ,sadness,,
No more ... Ill make a believer out of YOU !!,anger,,
Cloudy weather in  so sad.... ,sadness,,
y I'm single.. and the fact no one has stole my heart,anger,,
And yeah....it's fucked...still works...screen just broke like hell... #frustration,sadness,,
&amp; tomorrow will be even worse. I feel sorry for the person I take my out on!,anger,,
The only way I can describe week 13: in Harry Potter when everyone is scared to say Voldemort's name out loud. #PresentedLikeATrueNerd,fear,,
Most eventful thanksgiving yet... Dropped the turkey and saw a deer get shot.. Ohboy. ,sadness,,
Thank you for making clear that I'm  I understand who truly is family.    ,anger,,
"And the and the #Sorrow mixed up, leads #Mistrust now it gets tough to ever #Love again...",anger,,
If there were no  to hide behind I wonder if the  would cause some people to destroy themselves with ,fear,,
My mom wont buy me boxers ,sadness,,
"So tired. Dx still feeling a bit down, cause i still haven't find my other earring studs. Dx ",sadness,,
I miss my super cool  sunglasses that broke. ,sadness,,
I for the #waitress hauling my stuffed #french #toast out to me; she might #end up coming out with a stump where her #ass was...,fear,,
This is why I don't go to your house. Its just a cycle. ,sadness,,
"If my tears hold value, then I will drop one for every single thing you showed us ..and I'll be standing in a puddle . ",fear,,
"will come, but always #forgive, for the lives of the unforgiving remain stagnant. Try it and see #God answer your #prayers.",anger,,
I still play All-Star Baseball 2004 and 2005 on PlayStation 2. I can keep Reyes on the Mets there. ,sadness,,
A feeling of revulsion or profound disapproval aroused by something unpleasant or offensive....,disgust,,
"not afraid of tomorrow, for I have seen yesterday and I love today #less",fear,,
Why is there aload of one direction crap on my tweet homepage? ,disgust,,
Question: Do you live in a world of or #Love,fear,,
"OK donc je découvre Man va Wild. Et en plus, c'est le best of. ",fear,,
Havent had phone time in 2 days.... ,sadness,,
I just saw Rory&amp;Logan's break up :( They were made for each other so why??Why they broke up? :( ,sadness,,
"Mañana a la pista de hielo de Menacho con la clase de E. Fisica... deseadme suerte para que no me haga un esguince, o algo peor... x) ",fear,,
Bored night ahead of sitting inside while it rains. ,sadness,,
And even though they got good reviews and are about important things. ,anger,,
"maybe all you did was use me, thats all. You told me your problems so i could help you but gve your love to him. What a disgust. ",disgust,,
u being forced to go to golden coral . ,disgust,,
"Cleaning my room, and pissed off again... this is getting old fast.  #iwannashop",anger,,
First time in the world showcase since food and wine... Looks so empty.. I miss the booze. ,sadness,,
Intermittent insomnia stimulates creativity: I dreamed I was wearing pizza socks.   ,disgust,,
Why does ppl say they're  when they know they aint.r u trying to trick ur mind. is the biggest thing right now. Check it..,fear,,
When has it become acceptable to skip gym class for work? ,sadness,,
I have always told hubby I could do FACTOR but after watching a few old episodes......SMDH!,fear,,
Gonna be awake all night after seeing those snakes ,fear,,
is all to do with #Faith ..Have Faith in the perfect #love which casts out fear..Who is that perfect love? #Jesus #Jesustweeters,fear,,
I get a new toy and my ungrateful daughter says I can't plat with it! ,sadness,,
"Playing NOW on Hardest: BYZPO Radio Show Session #17. Tune in, listen and enjoy.",fear,,
"Anger items for the day: Xmas decorations before thanksgiving, no horseradish at a deli, flight delays, no scotch, and a middle seat. ",anger,,
WHY DO THEY NEVER PUT HOOK ON TV AT CHRISTMAS? ...there's no adventure here. Pricks ,sadness,,
when people blow in my ear n de breath stink,disgust,,
How can we have a house full of food but still nothing to eat. ,sadness,,
We're ALL afraid of something here..bc u ain't human w/o ,fear,,
"do all of you gt spammed with Ipad offers from idiotic accounts out here, making my hell...",disgust,,
"That awkward moment when you're excited your boobs grew a whole cup size, but it's only just your time of the month. ",sadness,,
3 week Facebook deactivation + my lack of iphone (shitty BB pearl) = me dead to the world. Going into withdrawals soon  ,sadness,,
I dont even fuckn know! Big changes.....and everyone of em can suck my balls!!!!   ,anger,,
"not afraid of tomorrow, for I have seen yesterday and I love today #less",fear,,
Missed island of misfit toys ,sadness,,
Omg Its Funny How Life Works Out!!! :'( ,sadness,,
"If mac miller fucking &quot;remixes&quot; another eminem song, I will die. You sir, have forever ruined a classic.  ",anger,,
Dose anyone know any good bands coming somewhere near Boston anytime soon....I havent been to a concert in a while ,sadness,,
I use  I have now upgraded to 8GB of memory in my computer. These things are related.   ,sadness,,
The best way to cure is be #happy!!! People need to stop moping its not that bad u could be worse off. All this #WorkAgain shit.,sadness,,
Hot5's competing at the Petersen Event Center tomorrow!! Come out and support them!!  this,fear,,
That's really the only problem. Ppl think they should naturally only love and be fulfilled by 1 person. When it doesn't happen?  ,fear,,
"-- I swear I hate this damn Kmart, it smells like those cheap ass shoes, the strong smelling plastic ones ",disgust,,
Stop tweeting about him. Its annoying to see his name everytime I look at twitter. #heisevil #trustme,anger,,
The fear of being hurt in a relationship usually causes you to stay single or fear getting attached to a person.  ,fear,,
In order to  your desire for  has to be greater than your of #failure. ~Bill Cosby,fear,,
I love fighting with my boyfriend about stupid shit :( ,anger,,
Cross me and I shall dance on your graves. A wild polka with loads of twirls and arm movements. ,anger,,
Tragic news of the death of Gary Speed Welsh footballer     #wales #2011,sadness,,
"My paper is finally done. Now I can study for my other final, that I don't even know what's going to be on it. ",sadness,,
Ok now im scared. . . Im the only one up in my house. . . I guess im going to sleep. . ,fear,,
What a tragedy in Kolkata - when will we take human life seriously in India.  #pain #,disgust,,
"For all those years you've protected the seed, it's time to become the beautiful flower.~S.C. Paul   ",fear,,
"my bus route it absolutely ridiculous, ",anger,,
I've decided to live tweet my sorrows that will be the browns game ,sadness,,
"Serious sinking in, I apologize to anyone I offended/annoyed/embarrassed myself in front of last night #hatemyself #neverdrinkingagain",fear,,
"Ughhhh ,I HATE Potato Salad &amp; Macaroni Salad ! ",disgust,,
I hate when you pass a save point in a game and don't save because you think you'll be right back and then you die. ,anger,,
She like to play with my emotions.....kinda like a fat kid seeing a nice chocolate cake but not getting a piece ,sadness,,
UGH  my tea for two is broken! ,sadness,,
Great end to Xavier &amp; Cincinnati game. NOOOOOTT!!! ,sadness,,
Ppl at wrk be slamming down their lunch so they can go smoke their nasty ass cigarettes ... ,disgust,,
The Lord is my light &amp; salvation-Whom shall I fear? is Not an option! #Fearless!,fear,,
But i didnt get to see ms.limas pretty face.. :/ ,sadness,,
PUJOLS IS AN EVIL GREEDY JERK. HOW COULD HE LEAVE US AFTER ALL WE'VE DONE FOR HIM!?11? I HOPE HE DIES IN A FIRE!  ,anger,,
IT'S ALL FOR ATTENTION! STOP BUYING INTO SINITTA'S ACT!   ,anger,,
"Le regard de Jimmy Wales, fondateur de  me fait tellement flipper.  J'ose même pas aller voir la page de Danièle  ",fear,,
 9. My biggest fear is needles. I can't stand getting a shot.  ,fear,,
"so sleepy, and there's sun today! but i'm working 8 hours!!! *cry* #notfair",sadness,,
Can't sleep n I'm too tired to play dress up..... ,sadness,,
Confirmed.  fails to load texture properly on a Macbook Air with Intel GPU. Runs fine on AMD Radeon Desktop. ,sadness,,
I find myself sprinting but it doesnt hurt as much on my hamstring no more...is leaving,fear,,
Hate feeling upset..  and ,anger,,
So the same bum a$$ ninja &amp; his friend that were trying to buy me drinks &amp; food walked out on the waiter!!! LAMES Me!!!,disgust,,
"By creating all of this bullshit technology, ppl are actually losing basic intelligence.... ",sadness,,
"..fare una ricerca &quot;offerte di lavoro&quot; su google fa venire la depressione..così..se non lo sapevate, sapevatelo! ",sadness,,
That unfortunate moment when you remember a favorite shirt of yours and have no idea where it went ,sadness,,
"Awe, I'm missing the Swag Master. :( ",sadness,,
We must not give in to the  must face those things we the most...,fear,,
