"What we did was wrong. Oh god, I just had sex with somebody that wasn't alive during the Bicentennial.",disgust,negative
"Well, that's different. My lie didn't make one of us a felon in 48 states. What were you thinking?",disgust,negative
Don't say it.,fear,negative
Sorry.,sadness,negative
"Well,fall out of it.",anger,negative
"You know, you shouldn't even be here, it's a school night.",anger,negative
I'm like those women that you see with shiny guys named Chad.,disgust,negative
I'm Joan Collins.,disgust,negative
"That's right, still no baby!  Come on people! Please make some room!",sadness,negative
You. Like you haven't done enough.,anger,negative
"And then also umm, I'd be far away in the sea.",anger,negative
Can you tell it to me when you're getting me some iced tea?,sadness,negative
"Oh God, get out!",anger,negative
Get out!!,anger,negative
Get out!!,anger,negative
Get out!,anger,negative
Oh my God.What's he gonna do now?,fear,negative
I can't watch!,fear,negative
"Seriously, how can you watch this?",sadness,negative
Aren't you scared?,fear,negative
Terrified.,fear,negative
"Well, it was quite large. I-I-I-I-I had to throw most of it away.",fear,negative
You-you-you-you  threw my sandwich away!,fear,negative
MY SANDWICH?!!!,anger,negative
MY SANDWICH!!!!!!,anger,negative
She cancelled! My namesake cancelled on me!,anger,negative
"Yeah, she clamed she had to go out of town suddenly.",sadness,negative
"She's avoiding me, she doesn't want to tell me where my Father is.",sadness,negative
"She knows, and she won't tell me.",sadness,negative
"Aww Pheebs, that sucks!",sadness,negative
"Yeah, well, don't Aww Pheebs, that sucks! me yet.",sadness,negative
"Uh, Pheebs, some people call that breaking and entering.",fear,negative
"Well, are any of those people here?!",anger,negative
"Uh-huh, well! But umm, still I'm-I'm mad at you.",anger,negative
I know. I'm mad at me too.,anger,negative
"All right, stop it. Now you're just doing it to freak me out.",sadness,negative
"Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice.",sadness,negative
"All right. Well, there you go.  Stop it, stop it, stop it.",anger,negative
Well you should be embarrassed.,disgust,negative
"Oh, why don't you make her one of your little jokes.",anger,negative
I'm going crazy! Okay? Do you have any thing around here that looks homemade?,fear,negative
Oh. Oh I just cannot believe Clark stood me up!,anger,negative
"Oh, what are you, stupid? It's been three hours.",anger,negative
"I should just go on to happier things, okay? Umm, why don't you tell about your lovely wedding?",sadness,negative
"You'd better do something, or I'm gonna walk out that door right now! Well? Are you gonna?",anger,negative
"How could you pick up a hitchhiker?! He could be a rape, a rapist or a killer or something!",fear,negative
"Y'know what? I'm not talking to you! You go back to sleep!  And you, are you a rapist?!",anger,negative
No!,anger,negative
No-No! You need your sleep. Night-night! Shh!,anger,negative
I can't figure this out!,anger,negative
It's so hard!,sadness,negative
Should I get her a  Tiffany cut or a Princess cut or aah-ah!,sadness,negative
Paper cut!,sadness,negative
"Well, it's because I trust you, you're one of my best friends, and you walked in on me when I was looking at ring brochures.",anger,negative
How rude.,disgust,negative
Ugh.,disgust,negative
You're the worst best man ever!,anger,negative
"Dude, this isn't funny!",anger,negative
What am I gonna do?!,fear,negative
"I wake up this morning, the stripper's gone and the ring is gone!",fear,negative
Of course!!,fear,negative
What difference does that make?!,anger,negative
"Well, I'm justif the paste matches the pants, you can make yourself a pair of paste pants and she won't know the difference!",anger,negative
"Dude, what am I gonna",fear,negative
"Uh, Rachel's here, so good luck man, let me know how it works out.",anger,negative
"Oh, Joey, I have such a problem!",fear,negative
"Oh no, no-no-no-no! I don't want to know!",fear,negative
"Yes! Yes! Yes, you do want to know! This is unbelievable!",anger,negative
"I don't care, Rach! Look, I am tired of being the guy who knows all the secrets but can't tell anyone!",disgust,negative
And you're not supposed to be gossiping!!,disgust,negative
"I know, I know! I just can't keep this one in, so I pick up the phone",fear,negative
I'm not listening to you!,anger,negative
"Hey, come on now!",anger,negative
"It was so stupid, I said some stuff in an interview that I shouldn't have said.",anger,negative
"All right, okay, well, apparently not!",sadness,negative
Yes! And he said really mean things that were only partly true.,sadness,negative
I'm gonna go down there and teach that guy a lesson.,anger,negative
"Joey, please don't do that. I think it's best that we just forget about it.",fear,negative
"That's easy for you to say, you weren't almost just killed.",anger,negative
No!,anger,negative
"Oh no, you'll have to come.",fear,negative
Exactly! Because it's in the past!,anger,negative
"Oh.  No! No wait, that's weird!",disgust,negative
That's weird!,disgust,negative
"Yeah well next thing you know, he'll be telling you that your high heels are good for his posture!",disgust,negative
"Oh yeah, he looked like a real lumberjack in those pink lacys.",disgust,negative
"Okay, whatever.",disgust,negative
Yowza,anger,negative
"Oh, uh, listen, about tonight...",sadness,negative
"No, no, no, don't you dare bail on me.",anger,negative
"Yes, I know, but her friend sounds like such a...",anger,negative
Damnit!,anger,negative
No-no wait-wait! I can't just let you hang up! Just please talk to me.,fear,negative
"Yeah! Now, why do you want to kill yourself?",sadness,negative
"It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",sadness,negative
I-I'm sorry?,sadness,negative
"No look, I-I'm sure that people know you exist!",sadness,negative
Oh yeah?,sadness,negative
I've been talking to you for five minutes now about killing myself and no one's even looked up from their desk.,sadness,negative
"Uh, I'm gonna kill myself!",sadness,negative
What am I going to do?,fear,negative
"Thanks, but I kinda have a problem to deal with here.",fear,negative
Yeah! That's why I'm sleeping with him on the side.,sadness,negative
"Come on Joey, don't make me feel badly about this.",sadness,negative
"No, I'm gonna!!",anger,negative
That's right!,anger,negative
"Yeah, you made me feel really guilty about goin' out with that girl!",anger,negative
Like-like-like I did something terrible to you!,anger,negative
"And now Pheebs, you're doing the same thing!",anger,negative
ThatIt's not the same thing! This is,anger,negative
"Okay, well my girl from the other night was special. She was a scientist too!",anger,negative
"Well, she graduated from high school!",anger,negative
"I don't have time to convince you because he's only here for four hours, and I'm gonna go see him!",anger,negative
Fine!,anger,negative
Yeah!,anger,negative
Fine!,anger,negative
Yeah!,anger,negative
"What are you still doin' here?! I told you, lobster ravioli!",anger,negative
"Hello, Susan.  Good shake. Good shake. So, uh, we're just waiting for...?",anger,negative
"No-no, let me in!",anger,negative
Let go!,anger,negative
No! You let go!,anger,negative
Hey! It's starting to snow.,sadness,negative
Gimme the this!,anger,negative
Let go!,anger,negative
"Oh, boy, do they suck.",anger,negative
"Look, look at your man, Ewing. Nice shot. You know what, he couldn't hit water if he was standing on a boat.",disgust,negative
"The Celtics? Ha. They couldn't hit a boat if...wait. They suck, alright?",disgust,negative
"Oh, shut up. You know, it's a rebuilding year. You... waah!",anger,negative
"Wha? Wha..aa? Let me get the father. Hey, we need a father over here! We need a father!",anger,negative
"Oh, oh, oh, sorry.",fear,negative
"Sweetheart, just gimme- gimme another chance, okay, we'll start all over again. We'll go back to Aruba.",fear,negative
"Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer.",fear,negative
Oh God...,fear,negative
"Look, please, please don't go anywhere, okay?",fear,negative
Hating you!,anger,negative
"What are you talking about?! Mindy, the guy is the devil! He's Satan in a smock!",disgust,negative
I hope you can find some way to be happy for me. And I hope you'll still be my maid of honor...?,fear,negative
And I hope Barry doesn't kill you and eat you in Aruba.,sadness,negative
Oh.,sadness,negative
"Please, right now, no, every time I see him it's like Is it on the lose?' Is it watching me?'",fear,negative
"We can't tell him, you can't go up to a guy you barely know and talk about his.... stuff.",anger,negative
I don't have time for this.,anger,negative
"Ah-ah-ah, now you started this, you will finish it.",anger,negative
He started mine first!,anger,negative
"Build the unit Cinderelly, lay the tile Cinderelly.",anger,negative
Uh-oh.,fear,negative
"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",sadness,negative
You had fantasies about Emily?,sadness,negative
"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could justthrow your purses at it.",sadness,negative
"No, but they stuck me in personal shopping. Which is just a",sadness,negative
"All right! Ross, do you think it's easy for me to see you with somebody else?",anger,negative
"Y'know, hey! You're the one who ended it, remember?",anger,negative
You still love me?,sadness,negative
Noo.,sadness,negative
Noo!,anger,negative
"Ross, I still can't forgive you for what you did, I can't, I just, but sometimes when I'm with you I just, I feel so...",sadness,negative
What?!,sadness,negative
"Noo!! I don't care! I'm not, I'm not gonna playing one-on-one strip poker with you for practice!",anger,negative
But I made cards!!,sadness,negative
Wanna play strip poker for practice?,sadness,negative
"How could you say yes, what about our catering business?",anger,negative
"I know you can't stand to be in the same room as me, so I just thought I'd try and apologize over the phone.",sadness,negative
"Look I never should have kissed your girlfriend, but I'm",fear,negative
Stop callin'!!,anger,negative
"""Pheebs, can't make it, got a date. Talk to you later. Big Daddy.""  Big Daddy?",anger,negative
So what?! That doesn't give you the right to ditch me!,anger,negative
"Hey, you can cancel plans with friends if there is the possibility for sex!",anger,negative
I don't accept this rule.,anger,negative
"When we make plans, I expect you to show up.",anger,negative
"Okay, I can't just be a way to kill time til you meet someone better!",anger,negative
"Y'know boyfriends and girlfriends come and go, but this  is for life!",anger,negative
"And I feel like I've conquered the business world, and I feel like I've conquered the intellectual world, and now I-I have the most beautiful woman in the world.",anger,negative
There's one thing missing.,sadness,negative
My parents will be so happy.,disgust,negative
I'm the ruptured spleen.,sadness,negative
Because you shouldn't be with him.  You should be with me.,sadness,negative
"When you were talking about Roger, that was killing me!",sadness,negative
"I know you probably don't want to go out with me, y'know because I make too many jokes and I've never been in a serious relationship and I guess I'm not technically a ""doctor""",sadness,negative
Ew! Ew! Ew! Ew! Ew! Ew!,disgust,negative
Oh no! Oh no! Oh no! Oh no! No! No! No!,disgust,negative
Oh my God Stu! I-I can't believe you did this! Now are you absolutely sure she's a hooker?,disgust,negative
Would you look at them. Am I ever gonna find a boyfriend again? I gonna die an old maid.,sadness,negative
"Well yeah, I lied before.",sadness,negative
Are you really gonna do this?,fear,negative
You said I was boring--Ohh!,anger,negative
"We were playing chess, you said I was boring, and then you took off your energy mask and you were Cameron Diaz!",anger,negative
"All right, I'm leaving!",anger,negative
Because I'm not going to spend one more day with someone whose out to sabotage my every move.,anger,negative
That's you Rachel!,anger,negative
"And you! I throw myself at you and you say no, how gay are you?",anger,negative
"I-I can't believe Jill's gone.  I can't help it, I opened a gate.",sadness,negative
Look! This is ridiculous. We should be packing you!!,anger,negative
I am not!,anger,negative
No Phoebe I am mad!,anger,negative
"Yeah, I'm just mad!",anger,negative
Oh! Here we,anger,negative
"Cause all I ever get to do now is pregnant stuff, it just bums me out.",sadness,negative
"No, I mean it. There are so few genuinely nice guys out there.",anger,negative
No!,anger,negative
"Listen uh, could you put Kathy on, I wanna apologize.",sadness,negative
No.,sadness,negative
"No, just, just, just a couple more boxes.",anger,negative
"It-it-it's no big deal, all right, I'm-I'm cool.",fear,negative
You gotta help me out with a couple more boxes!,sadness,negative
"Mon, look at yourself. You have cookie on your neck.",disgust,negative
Oh God!,sadness,negative
What disposable cameras?,sadness,negative
No. Sorry man.,sadness,negative
Great.,anger,negative
Enough!,anger,negative
This game makes no sense!,anger,negative
Let me think. Let me thinkOh! I don't care.,anger,negative
"Choose, you jackass!",anger,negative
"Okay, here goes.",fear,negative
"Tell me about it, huh?  Oh no-no-no, I'm not with her, she's just Monica!  Ewwuck!",disgust,negative
Shoot! We're out of soda.,sadness,negative
"Well, umm, my Mom's friend, Phoebe, is actually my birth Mom.",sadness,negative
"Oh, my new Mom, who-who's a big, fat abandoner!",sadness,negative
"No. I'm just, I wanna, I need to be alone.",sadness,negative
Monica!,sadness,negative
"Well, I can't give you a massage, because my licence has been    revoked again!",sadness,negative
So? Come on! Explain yourself Geller! First you get my Rachel pregnant!,anger,negative
You did!,anger,negative
"Yes. Yes, yes I did.  But-but it was, it was just a one night thing. It meant nothing.",fear,negative
Oh? Really? That's what my daughter means to you? Nothing?,anger,negative
"No! No sir umm, she means a lot to me. I mean, I careI-I love Rachel.",fear,negative
Oh really? That's how treat a friend? You get her in trouble and then refuse to marry her?,anger,negative
Hey! I offered to marry her!,anger,negative
But I didn't want to.,anger,negative
Well why not? So you can spend your time with this tramp?!,anger,negative
"I know what time it is, but I'm looking at the WENUS and I'm not happy!...",anger,negative
"Well, let me tell you something... you will care about it, because I care about it!",anger,negative
That's terrible.,anger,negative
"Oh, I'm sorry.",sadness,negative
"Hey, look at me. I'm making jam, been at it since 4 o'clock this morning.",sadness,negative
"Aww, is it broken?",sadness,negative
Nooo. I had a story all worked out but then Chandler sold me out.,sadness,negative
"Well, I'm sorry Joe. I didn't think the doctor was gonna buy that it just *fell* out of the socket.",anger,negative
"I needed a plan, a plan to get over my man.",anger,negative
Oh Joey don't!,fear,negative
It's way to hot.,anger,negative
"No, no, it's just my tooth.",sadness,negative
"No thanks, I have a good one too. I just, I, I can't see him.",fear,negative
"Because, every time I go to the dentist, somebody dies.",anger,negative
"Yes, while I was in the chair!",sadness,negative
"Well tell that to them. Oh! You can't, their dead.",sadness,negative
It was dreadful. I felt terrible about how I acted when you said those wonderful things.,sadness,negative
Does that mean the same thing in England as it does in America?,sadness,negative
You know what? I'm not gonna be able to enjoy this.,sadness,negative
"Yeah, I know, it's my birthday. We all should be here.",sadness,negative
"Eh, y'know what, she's to political, she probably wouldn't let you do it, unless you donated four cans of food first.",disgust,negative
Oh that's five Ross. Five women have had five babies! And I have had no babies! Why doesn't she want to come out?,sadness,negative
Oh. Look at you making up crap for me. Oh God!,sadness,negative
Doctor you gotta do something! I think you gotta give me drugs or you gotta light a fire up in there and just smoke it out.,sadness,negative
"He's right there, he's got the blue jacket on, I... can I j-just...",sadness,negative
No no no! Federal regulations!,anger,negative
There's no Rachel!,anger,negative
"I'm like the bing, bing, bing.",anger,negative
"Oh, my god, I'm so sorry. Are you ok?",anger,negative
"Ow. Um, it's just my lens. It's just my lens. I'll be right back.",sadness,negative
I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.,sadness,negative
"Oh, I don't know, a million?",anger,negative
I'm not fine. Here she comes.,fear,negative
You win.,anger,negative
"I'm, I'm sorry you didn't get to go to Spacecamp, and I'm hoping that maybe somehow, this may make up for it.",sadness,negative
What?,sadness,negative
"It's, I mean, it's nothing, I'm fine.",sadness,negative
It's my friends.,sadness,negative
They-they have a liking problem with you.,sadness,negative
"In that, um, they don't.",sadness,negative
They don't see all the good stuff and all the sweet stuff.,sadness,negative
No!! You have been screwing us all day!,anger,negative
You already got the first class tickets.. you got the lounge!,anger,negative
I mean we should get free stuff too!,anger,negative
I mean you're not the only ones on your honeymoon!,anger,negative
We're here to celebrate our love together.,anger,negative
We don't have to get free stuff.,anger,negative
I did not mean to touch thatI mean,fear,negative
Wow! Nice! Manly and also kind of a slut.,fear,negative
Move it! Move it! Move it!! Hey!!! I'm the teacher!!,anger,negative
I can't do this.,sadness,negative
"Yep. Yep, that's what I didn't want to know.",sadness,negative
"Well, oh, Mark, I'm doing this for the wrong reasons, y'know?",sadness,negative
I'm just doing it to get back at Ross.,sadness,negative
"I'm sorry, it's not very fair to you.",sadness,negative
"Fair, shmair",sadness,negative
Right here!,anger,negative
Oh God. I'm sorry about this.,sadness,negative
"I saw this movie once where there was a door and no one knew what was behind it, and when they finally got it open millions and millions and millions of bugs came pouring out and they feasted on human flesh.",disgust,negative
Stupid closet full of bugs!,anger,negative
"Joey. Joey, something feels weird and not good weird. I don'tWhoa!!",fear,negative
"Well, that's not something a girl wants to hear.",anger,negative
What?,sadness,negative
Stupid balls are in the way.,sadness,negative
"Oh, Ross you're right, I don't know why I always thought this was real grass.",sadness,negative
My wife's a lesbian.,sadness,negative
"Ross, Joey. Joey, Ross.",sadness,negative
"Nothing. It's just old and dingy, that's all.",disgust,negative
I highly doubt that.,anger,negative
"Oh yeah. If you ah, move your hamper, you see what color the tile used to be.  Yeah.",disgust,negative
I can't live like this! What are we gonna do? What are we gonna do?,fear,negative
That's a little more than I wanted to see.,disgust,negative
I can't leave it! You gouged a hole in my dingy floor.,anger,negative
"You know that's nice, y'know we could put it back there after the surgeons remove it from your colon!",anger,negative
Hi!,anger,negative
"Ross, come on! Get in the bloody scrum! Ross, get in!",anger,negative
I don't believe you spent my wedding fund on the beach house!,anger,negative
Come on! Admit it! That was the best nap you ever had!,anger,negative
Okay! When?!,anger,negative
Uh-huh!,anger,negative
I've said it! Okay?! But it's over Joey!,anger,negative
I want to do it again.,anger,negative
Because it's weird!,disgust,negative
Fine! Do you want something to drink?,anger,negative
"Ok, I've got milk  Here you go...  Oh! Better?",anger,negative
No...,sadness,negative
I'm so sorry! No I'm sorry! No I'm sorry! No I'm sorry!,sadness,negative
"I don't know...right, he's the pig!",sadness,negative
Such a pig!,disgust,negative
"Oh, God, he's such a pig,",disgust,negative
Oh he's like a...,disgust,negative
He's like a big disgusting...,disgust,negative
...pig...pig man!,disgust,negative
"Yes, good! Ok...",anger,negative
"Oh, but he was my pig man...how did I not see this?",anger,negative
"Oh! I know!  It's because... he's gorgeous, and he's charming, and when he looks at you...",sadness,negative
"Uh, I just liked it better before it was better...",sadness,negative
"Phoebe.  Phoebe. Phoebe, yeah. She named me after you I guess.",sadness,negative
"Joey, why is your cable out?",sadness,negative
"I uh, oh! Because, uh, I haven't really paid the bill",sadness,negative
"Look, forget about it, okay?",anger,negative
"Look, I know things have been a little tight since Janine moved out.",sadness,negative
I can't take it anymore.,anger,negative
"So you win, okay?",anger,negative
Here!,anger,negative
Pheebs?,anger,negative
What?! What good is that gonna do anybody?,anger,negative
"Well, it helps the bee look tough in front of his bee friends. The bee is happy and I am definitely not.",sadness,negative
"Hey, no way, I'm in the shot man.",anger,negative
Come on man! You've been here all day!,anger,negative
"I'm just sayin', if I see one more picture of Ed Begley, Jr. in that",disgust,negative
"Would you excuse me, please? I'm trying to have a date here.",anger,negative
"Ross, it's too hard.",sadness,negative
"If we broke up, and I lost you...",fear,negative
"Ohh, God.",sadness,negative
Was it my work? Were they mad? Was it Jack? Did he yell?!,fear,negative
"...DUMB, DRUNKEN, BITCH!!!   Thank you, thanks.",anger,negative
"Looks good, uh?",sadness,negative
Oh no.,disgust,negative
What kind of profit is that?! And you call yourself an accountant.,anger,negative
What's with her?,disgust,negative
"Dude, you are sick.",disgust,negative
"OK, is there a mute button on this woman?",disgust,negative
Can't you figure that out based on my date of birth?,anger,negative
Well uh if you must know I'm a widower.,sadness,negative
Oh that's terrible. I'm-I'm really sorry.,sadness,negative
I know but it's so hard! Nothing rhymes with your stupid name!,disgust,negative
"Just uh, just stand up straight.",fear,negative
Take a couple deep breaths.,fear,negative
Look confident.,fear,negative
"I uh, I just came by because I-I want to talk to you about something.",fear,negative
Would you stop?,anger,negative
"I'm only 26, I'm not even thinking about babies yet.",anger,negative
"On the other hand, if she wasn't kidding, she's not fun, she's stupid, and kind of a racist.",anger,negative
Then she'll have to come back here and live all alone.,sadness,negative
"Listen, I'm sorry about that whole thing with Roger.",sadness,negative
"It really wasn't right, and I, and I want to make it up to you, so umm, I brought you something that I think you'll really enjoy.",anger,negative
"I'm sorry, I thought I could do it and I can't!",sadness,negative
"All right, well why don't I go out with an ex-boyfriend and do Joey a favor?!",sadness,negative
"I-I wanna be with her,  I like her.",anger,negative
"Come on! Would you please pay attention, I could wake up at any moment!",anger,negative
"No-no-no, that' not Joshua.",anger,negative
"So anyway, Rachel, I'm sorry you can't stay,  but the rest of us have a",sadness,negative
"Well, okay so, I don't have it all worked out quite yet. Just don't say anything to Rachel, please?",anger,negative
"Okay, stop-stop! Phoebe?!",sadness,negative
Hey Rach!,anger,negative
No,anger,negative
"Ohh, that's so nice! How great! Well, where? Where's the trip?!",anger,negative
That sucks!,disgust,negative
I just came from the park!,anger,negative
What are we gonna high five about at the stupid Central Park?,anger,negative
"""Well, it's right by my house, all right!""",anger,negative
"Well, I'm gonna go home and bask in the triumph of my Central Park idea.",anger,negative
"Y'know, I've been meaning to talk to you about this whole, little, new European thing you got going on, and I just need to tell you that it makes me very uncomfortable and I justy'knowstop it!",anger,negative
I was just trying to bring a little culture to the group.,sadness,negative
"That's fine, just don't bring it in my mouth.",disgust,negative
Makes me wanna puke!,disgust,negative
I'm guess I'm just done with the whole dating thing.,sadness,negative
It's one more thing in my life that's suddenly completely different.,sadness,negative
This is hard.,sadness,negative
"Oh no, I think I'm gonna go home and eat ten candy bars.",sadness,negative
Just because he's got a bigger boat he thinks he can take up the whole river.,disgust,negative
Get out of the way jackass!,anger,negative
Who names their boat Coast Guard anyway?,disgust,negative
Hey!,anger,negative
Ow!,anger,negative
"Yeah, but I didn't get to see it.",sadness,negative
"No, no, no, I wouldn't do you myself, I mean that would be weird.",disgust,negative
Eww!,disgust,negative
I am so sorry I spilled wine all over your shirt.,sadness,negative
"Oh umm, I-I don't know if I want to wear a woman's shirt.",sadness,negative
We are bad people.,disgust,negative
It's Lafite. The '74 Latour is actually drinking quite nicely.,sadness,negative
"All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong.",fear,negative
There's not gonna be a wedding. Ross and I are not getting married.,sadness,negative
I'm sorry daddy.,sadness,negative
"Oh now daddy, stay calm. Please.",fear,negative
Stay calm?!!,anger,negative
How do you expect me to stay calm?!,anger,negative
This is unacceptable Rachel!,anger,negative
And I wanna know why?!!,anger,negative
Is it because that punk Ross won't marry you?!,anger,negative
That's it!,anger,negative
Is that it?,anger,negative
"Yes. Yes, he says I'm damaged goods.",sadness,negative
"Okay, I'm running out of places I can touch him!",anger,negative
"Look, is there something wrong with me?",sadness,negative
I mean why am I only attracted to guys where there's no future?,sadness,negative
"Either they're too old, or they're too young, and then there's Pete who's-who's crazy about me, and who's absolutely perfect for me, and there's like zip going on!",sadness,negative
"I mean, seriously, does it sound like something's wrong with me?",sadness,negative
You know what else I'm not gonna miss?,anger,negative
"""I'm Monica.",anger,negative
I wash the toilet 17 times a day.,anger,negative
"Even if people are on it!""",anger,negative
"""Hi I'm Rachel, is my sweater too tight? No? Oh, I'd better wash it and shrink it!""",anger,negative
"""I'm Monica, I don't get phone messages from interesting people. Ever!""",anger,negative
"""Oh my God, I love Ross! I hate Ross! I love Ross! I hate Ross!""",anger,negative
"""Oh my God, I can't find a boyfriend!",anger,negative
"So I guess I'll just stumble across the hall and sleep with the first guy I find in there!""",anger,negative
I'm so-so sorry about yesterday.,sadness,negative
I-I'm really sorry.,sadness,negative
"Yeah, you still have feelings for me.",sadness,negative
"And I wish that we can work it out Ross, but we can't.",sadness,negative
"It's too complicated with you and Rachel and the baby, I-I just It just wasn't meant to be.",sadness,negative
"Ross, wewe have to be strong. Okay, I-I'm gonna go.  Can I? To remember you?",sadness,negative
"Oh, you so would! Oh, you should get that anyway.  Like for clubbing.",sadness,negative
"Ok, look! Enough is enough!",anger,negative
I can't just walk away! I've put in four hours!,anger,negative
"Well, this is my sickness!",anger,negative
"No! I do not care what my hormones are doing, I am not going to just do it with some random guy!",disgust,negative
Fine! Then you tell Roger because he was really looking forward to this!,anger,negative
"I know, I probably shouldn't even tell you this, but I'm pretty much totally intimidated by you.",fear,negative
"Ross is so crazy about you, and I really wanted you to like me, and, it's probably me being totally paranoid, but I kinda got the feeling that maybe you don't.",anger,negative
"Um, ok, uh, oh god, um, when you and uh Ross first started going out, it was really hard for me, um, for many reasons, which I'm not gonna bore you with now, but um, I just, I see how happy he is, you know, and how good you guys are together, and um, Monica's always saying how nice you are, and god I hate it when she's right.",sadness,negative
Bye.  What a manipulative bitch.,disgust,negative
"Oh my God Chandler, the one you picked is gone. It's over!",anger,negative
Some guy bought it. I'm sorry. I tired to stop it but they  put me in jail!,sadness,negative
The little jail between the doors!,anger,negative
"Phoebe, I asked you to guard the ring!",anger,negative
"I know, I'm sorry! But y'know, this ring is better! Monica never even saw the other ring.",anger,negative
Yeah but when he proposed to me with the ring I got goose bumps.,sadness,negative
It was the ring!,anger,negative
"No. No-no-no-no, no. I mean, don't do that. Not, I mean not for me.",anger,negative
"When I went there on what would have been our honeymoon, it was, uh... it was really nice.",sadness,negative
You would've liked it.,sadness,negative
"I'm twelve, I'm not stupid.",fear,negative
"All right, I'm outta here!",anger,negative
So were done then!,anger,negative
"A small puff of air, now come on!",anger,negative
"Sure, now I'm scared.",fear,negative
"Yeah, but I don't wanna die!",fear,negative
Another cheesecake came! They delivered it to the wrong address again!,anger,negative
I can't seem to say goodbye.,sadness,negative
Well I've forgotten what it tastes like okay?!,anger,negative
Y'know what? Forget it!,anger,negative
"No, because you're not a grandmother!",sadness,negative
"No I know, because to be a grandmother you have to be married and have children and I don't have any of those things.",sadness,negative
All you had to do was buy the card!,anger,negative
Joey!! What the hell were you doing?!,disgust,negative
Sorry. Wrong boobies.,sadness,negative
"No, you kidding? The guy's a freak..",disgust,negative
"Fun? Where was the fun? Tell me specifically, which part was the fun part? Where's my puck?",disgust,negative
"The kid...?  Excuse me, uh, that's, that's my puck.",anger,negative
"Oh yeah? Well, I'm rubber, you're glue, whatevercan't do it.  Listen, uh- gimme back my puck.",anger,negative
"Yes', how about. C'mere. Gimme!",anger,negative
Hey! Hey! No rough holding in my ER!,anger,negative
GIVE ME MY PUCK!!,anger,negative
...Now,anger,negative
You ordered a stripper for the shower?! That is totally inappropriate!,anger,negative
"No, I don't think we'll be doing that.",disgust,negative
We're not gonna do that.,disgust,negative
No Ross! Ross! Ross! My child has no father!,fear,negative
"I know, that’s why I said again!",anger,negative
"Alright you guys, we can’t turn on each other, Okay?   That’s just what she wants.",fear,negative
"Oh Monica, we are so sorry.",sadness,negative
"Well first, for forgetting to throw you a bridal shower.",sadness,negative
"Yeah, we wanted to throw you a big surprise and a great shower, and now you don't have either.",sadness,negative
We ruined everything.,sadness,negative
Ugh,sadness,negative
"Well no, wait a minute, that's not true!",sadness,negative
Surprise,sadness,negative
"I can't believe it's raining again! Oh, it's so unfair!!!",anger,negative
"Sorry I ah, I scared you in there.",sadness,negative
I tried to reach you at work. There's....been a fire.,sadness,negative
All right. Did everyone get out okay?,fear,negative
"No Phoebe, don't look! You don't want to see what's under there!!",fear,negative
"Ohh, the-the Foster puppets!",sadness,negative
"Four, please.  I'm really nervous.  Thank you.",fear,negative
"Ohh, that's too bad!",sadness,negative
"Okay, I hear you! Are you capable of talking about any thing else?",disgust,negative
Nine times!,anger,negative
Why?! To celebrate your relationship! To solidify your commitment! To declare your love for one another to the world!,anger,negative
Okay well that's good to know.,sadness,negative
"Yeah, he-he-he calls me up and asks me if he can edit my new movie.",anger,negative
"Yeah, I've always hated that Howie.",disgust,negative
"No, no ""How you doing?"" Man, I mean not even a cup of coffee first!",disgust,negative
The nerve huh?,disgust,negative
Yeah!,disgust,negative
He is so weird.,anger,negative
"Rachel, things can get incredibly complicated.",anger,negative
"All right, all right, you're right",sadness,negative
We found your fire alarm in the trash chute.,anger,negative
How do you know?,fear,negative
"The next time you want to dump a fire alarm in a trash chute, don't wrap it in a blanket that says, ""Property of Phoebe Buffay not Monica.""",disgust,negative
"Okay do youOkay, do you have a search warrant? Because the last time I checked this was still America!",anger,negative
Fine!  But please God.. tell me how to stop them from going off!,anger,negative
"Ring dammit, ring!",anger,negative
"I turned it off. Mother of God, I turned it off!",anger,negative
"Hey, so listen, I went across the street and talked to the doorman- I got the peeper's name! Can I use the phone?",anger,negative
Nngghhh!!!!!!!,anger,negative
This sucks!,anger,negative
"When I had insurance I could get hit by a bus or catch on fire, y'know?",fear,negative
And it wouldn't matter.,anger,negative
Now I gotta be careful?,anger,negative
"I'm sorry man, there's never a good time to  stop catching on fire.",sadness,negative
"All right well, I guess I gotta go get a job. I'm gonna go see my agent.",sadness,negative
He said he's really gonna miss you guys.,sadness,negative
"You had a rough day, huh.. c'mere.",sadness,negative
Oh my God! Oh my God!!,sadness,negative
No you don't!,anger,negative
Then why are you answering? Do you at least know what route we're on?,anger,negative
"I don't know, I'm sorry, I always slept in the back when we drove up here.",sadness,negative
Who?,anger,negative
I mean have you seen a car come by here in the last hour and a half?,fear,negative
"No! No, I am not getting in a car with Ross, we will just have to live here!",anger,negative
But if...,fear,negative
"No you guys, I am not getting in a car with him, you'll have to think of something else.",anger,negative
"Yeah, well, you're wrong! Okay, you're wrong.",anger,negative
